"scenario_row","mw","scenario_rates","weight_inflation","alternate_scenario_rates"
18569,7.7,0.00223270957383551,0.0285626742988825,0.00186105237100791
16368,7.7,0.00108566188218462,0.0587403476238251,0.000904942426740111
16817,7.7,0.000119792374299707,0.532355725765228,9.98517159740372e-05
17003,7.7,0.000574568197968183,0.110991448163986,0.000478925481247211
16730,7.7,0.000144479265803848,0.441393136978149,0.000120429223458663
16581,7.7,0.000759530200126111,0.0839626342058182,0.000633098678109107
16721,7.7,0.000148068769996345,0.430692821741104,0.000123421218192987
16740,7.7,8.00041905964798e-05,0.797110199928284,6.66866798731775e-05
16671,7.7,0.000470416170374733,0.135565400123596,0.000392110617294668
17178,7.7,0.00106791696449837,0.0597163997590542,0.000890151330970056
17071,7.7,0.000901715489027525,0.0707231462001801,0.000751615780437758
16438,7.7,0.00158101609313183,0.0403361842036247,0.00131783989427253
16821,7.7,0.000632763081792944,0.100783623754978,0.00052743323514041
19255,7.8,0.000338983348217443,0.134357064962387,0.000388183289567096
20099,7.8,0.00030496887794042,0.149342477321625,0.000349231969290008
20131,7.8,0.000361882498769239,0.12585523724556,0.000414406015952423
19892,7.8,0.000100303224157005,0.454071223735809,0.000114861203985974
19695,7.8,0.000635492968447721,0.0716684684157372,0.000727728227023574
21330,7.8,0.00118025202400308,0.0385890528559685,0.00135155344828871
19553,7.8,0.00060793522573804,0.0749172046780586,0.000696170761813733
21086,7.8,0.00176262692685911,0.025839164853096,0.00201845406963415
19380,7.8,0.00124702722876168,0.0365227051079273,0.00142802038621063
20290,7.8,0.000431300490293353,0.105598784983158,0.000493899313917273
19978,7.8,5.96194369333834e-05,0.763925492763519,6.82725841037283e-05
19253,7.8,0.000625441742945526,0.0728202238678932,0.000716218169670787
19714,7.8,0.000458086395237396,0.0994240567088127,0.000524572917059987
21475,7.8,0.00401149430873911,0.0113535765558481,0.00459372138789294
19887,7.8,5.68987181914068e-05,0.800454020500183,6.51569810606848e-05
20146,7.8,0.000282155408063037,0.161417454481125,0.000323107359246445
19646,7.8,0.000242347331359271,0.187931954860687,0.000277521550245895
20062,7.8,0.000255429380850026,0.178306847810745,0.000292502324470661
20198,7.8,0.000424074759720684,0.107398062944412,0.00048562484297947
22671,7.9,0.000276850573486632,0.327137231826782,0.00015175381947995
22632,7.9,0.000456412158903352,0.198434963822365,0.000250179320556899
22765,7.9,0.00014901188871305,0.607791304588318,8.16798859230772e-05
22866,7.9,0.000250026012203109,0.362234830856323,0.000137050112785821
22660,7.9,0.00075728669632873,0.119595564901829,0.000415101717731449
22830,7.9,0.000156393789514894,0.579103112220764,8.57262262560364e-05
22814,7.9,0.000163646527689117,0.553437530994415,8.97017669448822e-05
22566,7.9,0.00083320415195478,0.108698606491089,0.000456715371304065
22873,7.9,0.000272993146835195,0.331759721040726,0.000149639396452585
22738,7.9,0.000413610776866758,0.218969464302063,0.00022671802473485
22455,7.9,0.00128671893595517,0.0703868791460991,0.00070530651487996
22682,7.9,0.000610180006850346,0.148428544402122,0.000334466154227826
22724,7.9,0.000460822673107707,0.196535751223564,0.000252596914885681
22766,7.9,0.000390551287226637,0.231898173689842,0.000214078117278362
22874,7.9,7.45000776023382e-05,1.21567833423615,4.08367271388491e-05
22385,7.9,0.00159214373769051,0.0568843930959702,0.000872723109483768
22560,7.9,0.00129891160516857,0.0697261691093445,0.000711989846250694
22903,7.9,0.000596538554705457,0.15182276070118,0.00032698868202985
22988,7.9,0.000596990663532779,0.151707783341408,0.000327236502507528
22779,7.9,9.5624706695572e-05,0.947120606899261,5.24160535228354e-05
22819,7.9,0.000104581992976563,0.866001188755035,5.73259310361696e-05
24529,8,0.000758990911066521,0.0739423558115959,0.000666679072438082
25177,8,0.000410644681711195,0.136666998267174,0.000360700255448588
25065,8,0.000189699253448928,0.295845001935959,0.000166627189453187
24759,8,0.000195938409145568,0.286424577236176,0.00017210751138061
24993,8,0.000133841408589559,0.419313997030258,0.000117563023260595
24845,8,0.00012221690503864,0.459196507930756,0.000107352343354046
24684,8,0.000185583989272332,0.302405267953873,0.000163012441945557
24938,8,6.33526964503279e-05,0.885859310626984,5.564746071413e-05
24646,8,0.00041572146424573,0.134998023509979,0.00036515957718979
24613,8,0.000261268229890189,0.214804440736771,0.000229491629769285
24711,8,0.000876772914792551,0.0640092492103577,0.000770135906833673
24490,8,0.00075723340852033,0.0741139724850655,0.000665135325141219
25296,8,0.000933314411787637,0.0601314790546894,0.000819800576359131
24969,8,6.97559302693164e-05,0.804542005062103,6.12719048554292e-05
24894,8,0.000246867221538938,0.227335065603256,0.000216842135882337
24878,8,5.64521924226192e-05,0.994143426418304,4.95862265709126e-05
24889,8,0.000284348127507066,0.197369247674942,0.000249764447942515
24727,8,0.000392201979653522,0.143093556165695,0.000344500636557521
24847,8,7.93185789328946e-05,0.707546412944794,6.96715018046564e-05
25026,8,0.000150703726367624,0.372396737337112,0.000132374471212771
25835,8,0.00155206768778104,0.0361592322587967,0.00136329833646755
25082,8,0.000645881065701495,0.0868915021419525,0.000567326147795535
26551,8.1,0.000175027166937108,0.23224650323391,0.000205138734606043
26614,8.1,0.00027767185237592,0.146393835544586,0.000325442349487266
26556,8.1,0.000297978847547404,0.136417225003242,0.000349242947794534
27074,8.1,6.84663443510728e-05,0.59371429681778,8.02452527174108e-05
27038,8.1,5.37583291513585e-05,0.756151616573334,6.30068795012118e-05
28225,8.1,0.00264637305626746,0.0153604373335838,0.003101653472191
28057,8.1,0.000450910957189467,0.0901496112346649,0.000528485404846235
26943,8.1,3.28603596245596e-05,1.23703598976135,3.85136359688886e-05
26890,8.1,3.52631445496579e-05,1.15274596214294,4.13297945555282e-05
26949,8.1,9.10683569428012e-05,0.446361929178238,0.000106735701850276
27183,8.1,0.000135730029815568,0.299487501382828,0.000159080941842651
26977,8.1,3.67545454790833e-05,1.10597062110901,4.30777751965138e-05
26887,8.1,0.000126187346352382,0.32213568687439,0.00014789654090284
27408,8.1,0.000765319696443774,0.0531143359839916,0.000896984832954362
27130,8.1,0.000184450800078272,0.22038097679615,0.000216183603878621
27523,8.1,0.000818565854985199,0.0496593490242958,0.000959391428324471
27157,8.1,0.000170287176562287,0.238711148500443,0.000199583279161318
26979,8.1,5.61778741197752e-05,0.723584651947021,6.58426815188595e-05
26946,8.1,5.0802947654892e-05,0.800139546394348,5.95430559641429e-05
26921,8.1,3.87647211710589e-05,1.04861962795258,4.543378029563e-05
26741,8.1,0.000428511663214443,0.0948619395494461,0.000502232549917969
26994,8.1,5.22070142902179e-05,0.778620421886444,6.11886773720288e-05
26877,8.1,0.000149696979862074,0.271544873714447,0.000175450757506043
30006,8.2,0.000351145472492442,0.139363184571266,0.000311724200520209
28611,8.2,0.000735246149541917,0.0665583238005638,0.000652703896549454
29315,8.2,0.000305111999447481,0.160389468073845,0.000270858665560427
29033,8.2,2.65215147177213e-05,1.84517180919647,2.3544082494598e-05
29113,8.2,0.000103385895854998,0.473340690135956,9.17793001906309e-05
28669,8.2,0.000311794953447355,0.156951710581779,0.000276791359147325
28981,8.2,0.000102942991554797,0.475377202033997,9.13861184477279e-05
29092,8.2,4.9358714770473e-05,0.9914510846138,4.38174691284448e-05
28896,8.2,9.46644653613895e-05,0.516949534416199,8.40369792410959e-05
29011,8.2,3.40204776461834e-05,1.43844985961914,3.02011759408359e-05
29084,8.2,9.2206251862547e-05,0.530731379985809,8.18547365591796e-05
28989,8.2,1.78904062977396e-05,2.73536276817322,1.58819436302561e-05
29161,8.2,4.63501652359798e-05,1.05580532550812,4.11466737691638e-05
29114,8.2,0.000100334203581849,0.487737476825714,8.90702055030969e-05
29157,8.2,0.000145133805698234,0.337183684110641,0.000128840389792328
29021,8.2,0.000202901698372563,0.241184532642365,0.000180122982251298
28964,8.2,2.18236260848845e-05,2.24237489700317,1.93736013324478e-05
29855,8.2,0.000375497318790672,0.130325168371201,0.000333342191960125
28847,8.2,0.000126128589082637,0.387990951538086,0.000111968789788037
28620,8.2,0.00133920058444187,0.0365417636930943,0.00118885551494709
29210,8.2,0.000122367805478847,0.399915248155594,0.000108630209757659
28891,8.2,0.000110767163979184,0.441798359155655,9.83319118148251e-05
29033,8.2,2.65215147177213e-05,1.84517180919647,2.3544082494598e-05
29227,8.2,0.000204604011861782,0.239177867770195,0.000181634185877803
28688,8.2,0.000768337451698111,0.0636917427182198,0.000682080210689556
31511,8.3,0.000627489811301912,0.0747577399015427,0.000571755838008668
31066,8.3,3.21762382609923e-05,1.4578994512558,2.93183279465691e-05
30721,8.3,0.000216407736746714,0.216765448451042,0.000197186288361332
30900,8.3,0.000238106254148573,0.197011709213257,0.000216957532096597
31886,8.3,0.000712797173940191,0.0658107548952103,0.000649486156071299
31844,8.3,0.000389975972168672,0.120288744568825,0.000355338102315836
30968,8.3,7.27570740331933e-05,0.644744455814362,6.62947526567757e-05
31032,8.3,0.000125329292934832,0.374291747808456,0.000114197479573913
31253,8.3,0.000102645800871249,0.457005739212036,9.35287471416395e-05
31037,8.3,2.90742983022441e-05,1.61344289779663,2.64919039176484e-05
31026,8.3,1.86256507897157e-05,2.5185546875,1.69713107430948e-05
31085,8.3,3.4581740750667e-05,1.35648810863495,3.15101724467408e-05
31042,8.3,7.53582569570869e-05,0.622489452362061,6.86648971526344e-05
30931,8.3,9.34018568335326e-05,0.502235412597656,8.51058550490592e-05
31114,8.3,4.03588904169817e-05,1.16231441497803,3.67741926575423e-05
30858,8.3,9.32998771934623e-05,0.502784371376038,8.50129332939677e-05
30694,8.3,0.000138603315849263,0.338445872068405,0.000126292496829158
30796,8.3,0.000119441655714227,0.392741709947586,0.000108832785371192
31238,8.3,0.000100828211839795,0.465243995189667,9.18725973187798e-05
32007,8.3,0.00036595104794559,0.128185778856277,0.000333447084430204
30659,8.3,0.000213420876770037,0.219799116253853,0.000194464722850274
30841,8.3,0.00011895551526435,0.394346743822098,0.000108389824170384
31270,8.3,7.75025558815439e-05,0.605266749858856,7.06187383248922e-05
30666,8.3,0.000210966845425555,0.222355887293816,0.000192228659853565
31106,8.3,0.000143697258041614,0.326448261737823,0.000130933992411234
30676,8.3,0.000368992195952957,0.127129301428795,0.000336218116080666
33106,8.4,5.0640983475888e-05,1.17620146274567,3.61058906731212e-05
32779,8.4,0.000431339311466335,0.138090819120407,0.000307535299551166
32686,8.4,0.000212581923683623,0.280193150043488,0.000151566165756975
33035,8.4,1.88869191701601e-05,3.15371704101562,1.34659517233619e-05
33036,8.4,4.22092278756695e-05,1.41116058826447,3.00942371666501e-05
33036,8.4,4.22092278756695e-05,1.41116058826447,3.00942371666501e-05
33209,8.4,0.000174666504410074,0.341015577316284,0.000124533318265612
33609,8.4,0.000331649448044748,0.179599270224571,0.000236458652478701
33008,8.4,0.000118808280970418,0.50134551525116,8.47076519716848e-05
33093,8.4,7.96758166104705e-05,0.747579395771027,5.68070785038965e-05
33058,8.4,0.000200930475321632,0.296440839767456,0.000143258943190062
33027,8.4,3.60436273418672e-05,1.65255284309387,2.56983016312828e-05
33105,8.4,1.37395082864155e-05,4.33523511886597,9.79596267769883e-06
33038,8.4,1.75797252304924e-05,3.3882212638855,1.25339516271023e-05
32944,8.4,0.000199756146063282,0.298183560371399,0.000142421672645417
32874,8.4,0.000119464054988254,0.498593479394913,8.51752042064383e-05
33064,8.4,4.51647180467013e-05,1.31881701946259,3.22014356781396e-05
33055,8.4,4.16373578946936e-05,1.43054223060608,2.96865066370448e-05
33141,8.4,0.000161999227603553,0.367680758237839,0.000115501832695823
34010,8.4,0.00082531138256405,0.0721715465188026,0.000588428590932248
32855,8.4,0.000173013120460924,0.344274461269379,0.000123354492421182
33049,8.4,0.000107354997567751,0.554832100868225,7.65417165967953e-05
33087,8.4,7.74418260557173e-05,0.7691450715065,5.52142931115451e-05
33027,8.4,3.60436273418672e-05,1.65255284309387,2.56983016312828e-05
32981,8.4,4.79269613776645e-05,1.24280774593353,3.41708535068396e-05
33038,8.4,1.75797252304924e-05,3.3882212638855,1.25339516271023e-05
32693,8.4,0.000231142245864778,0.257694125175476,0.000164799261118359
34956,8.5,6.2641922245751e-05,0.599922299385071,6.73618739424388e-05
35055,8.5,4.2917645758241e-05,0.875637173652649,4.61514101072939e-05
35113,8.5,2.37669295130335e-05,1.5812007188797,2.55577232061136e-05
34985,8.5,3.64847359546558e-05,1.03002762794495,3.92337925799745e-05
34833,8.5,0.000181105823085667,0.207504570484161,0.000194751808175328
34932,8.5,5.53912607193641e-05,0.678451538085938,5.95648886292543e-05
34939,8.5,4.54794368918289e-05,0.82631379365921,4.89062274120791e-05
35250,8.5,3.11639651199435e-05,1.20588910579681,3.35121116130593e-05
35362,8.5,0.000183340006036323,0.204975917935371,0.000197154332633246
35102,8.5,2.78961759840459e-05,1.34714829921722,2.99981006767532e-05
35182,8.5,2.15520317325345e-05,1.74370038509369,2.3175937019859e-05
34986,8.5,3.13203885509325e-05,1.19986653327942,3.36803212570512e-05
34782,8.5,8.98060751489082e-05,0.41846039891243,9.65727949680898e-05
35755,8.5,0.000358160649351178,0.104925781488419,0.000385147384495732
35012,8.5,8.99380819431109e-06,4.17846202850342,9.67147482273742e-06
35171,8.5,2.25477576820082e-05,1.66669726371765,2.42466890575523e-05
34860,8.5,5.53313867888034e-05,0.679185688495636,5.9500503309994e-05
35129,8.5,5.20599060180443e-05,0.721866190433502,5.59825225810432e-05
35027,8.5,5.5252267568672e-05,0.680158257484436,5.94154226045839e-05
34978,8.5,7.80497720893158e-05,0.481491297483444,8.39306764580199e-05
35202,8.5,2.04923345770847e-05,1.83387041091919,2.20363936654496e-05
35158,8.5,3.05406280919281e-05,1.23050141334534,3.28418073056643e-05
34973,8.5,2.67791015424291e-05,1.40334379673004,2.87968567649636e-05
34706,8.5,0.000224774617065269,0.167190968990326,0.000241710964117766
35374,8.5,0.000115040458242917,0.326670169830322,0.00012370854163827
34753,8.5,0.00010765794696925,0.349071174860001,0.000115769771945916
34732,8.5,0.000208127662850165,0.180563628673553,0.000223809693033457
35296,8.5,7.26942173223496e-05,0.51696389913559,7.81715906546037e-05
36438,8.5,0.000930573854560645,0.0403839908540249,0.00100069085426725
36694,8.6,0.000178502293973545,0.287527799606323,0.000145941920212015
36834,8.6,4.0360663848949e-05,1.27164340019226,3.29985270890708e-05
36870,8.6,1.56152721355674e-05,3.28680610656738,1.27669104377764e-05
36919,8.6,0.000155716384177845,0.329601615667343,0.0001273123589031
36684,8.6,9.4678368888006e-05,0.542091846466064,7.74082094435436e-05
36898,8.6,9.62532864686037e-05,0.533222019672394,7.86958483347399e-05
36683,8.6,9.74441091670521e-05,0.526705741882324,7.96694545970178e-05
36935,8.6,1.2129104664238e-05,4.23150539398193,9.91665028917639e-06
36864,8.6,5.32596067861698e-05,0.96366411447525,4.35445904424203e-05
36986,8.6,7.05559919479981e-05,0.727427542209625,5.76859642424564e-05
36914,8.6,3.55469146717119e-05,1.4438488483429,2.90628477053139e-05
36927,8.6,3.91464481986846e-05,1.31108629703522,3.20057949532175e-05
36759,8.6,0.000179152736690707,0.286483883857727,0.000146473716510076
36829,8.6,3.10497328613907e-05,1.65297305583954,2.53859910424068e-05
36782,8.6,2.79414743801053e-05,1.83685266971588,2.28447059912393e-05
36843,8.6,2.74324147568617e-05,1.87093889713287,2.24285032788552e-05
36821,8.6,1.21988326241151e-05,4.20731830596924,9.97365926161261e-06
36874,8.6,3.90882149384845e-05,1.31303954124451,3.19581839470807e-05
36874,8.6,3.90882149384845e-05,1.31303954124451,3.19581839470807e-05
36855,8.6,2.04352156617942e-05,2.51156497001648,1.67076542672942e-05
36990,8.6,0.000108467777130113,0.473176211118698,8.86823094712933e-05
37352,8.6,0.000200347439475731,0.256176829338074,0.000163802320831698
36679,8.6,0.000347040524170147,0.147891581058502,0.000283737308699696
36911,8.6,3.65494450576539e-05,1.40424489974976,2.98825078135305e-05
36681,8.6,0.00012502970405356,0.410497426986694,0.00010222319661517
36762,8.6,3.44206559709402e-05,1.49109220504761,2.81420284049722e-05
36797,8.6,1.63127391353182e-05,3.14627552032471,1.33371533795463e-05
37414,8.6,0.00035385497443037,0.145043522119522,0.000289308743856231
36914,8.6,3.55469146717119e-05,1.4438488483429,2.90628477053139e-05
36967,8.6,5.04931373210379e-05,1.0164623260498,4.12827491127559e-05
37863,8.7,6.44715550898598e-06,6.05439233779907,6.23873421941083e-06
37657,8.7,7.14931929354246e-05,0.545976579189301,6.91819870948524e-05
37840,8.7,5.4526842766105e-05,0.715860426425934,5.2764118899753e-05
37658,8.7,0.000203056863109851,0.192229941487312,0.000196492514970977
37769,8.7,4.7839834751887e-05,0.815922737121582,4.62932860393341e-05
37841,8.7,6.39577989574087e-05,0.610302567481995,6.18901945823457e-05
37709,8.7,0.000141156872181309,0.27652645111084,0.000136593604350803
37694,8.7,6.80821745130935e-05,0.573330819606781,6.58812388307881e-05
37875,8.7,2.52571898356019e-05,1.54544544219971,2.44406846234594e-05
37661,8.7,0.000175180651133554,0.222819179296494,0.000169517474998438
37834,8.7,2.29557721034717e-05,1.70038318634033,2.22136662835749e-05
37672,8.7,7.97162398921401e-05,0.489656925201416,7.71392023916107e-05
37798,8.7,1.55572693511113e-05,2.50902700424194,1.50543396271567e-05
37879,8.7,2.11131083083401e-05,1.84878551959991,2.04305714508949e-05
37772,8.7,4.65080396475314e-05,0.839287340641022,4.50045447209021e-05
37774,8.7,4.39870797107747e-05,0.887388050556183,4.2565081456632e-05
37937,8.7,3.48989452762995e-05,1.11847531795502,3.37707449142699e-05
37664,8.7,0.00010332898474978,0.377760499715805,9.9988603054004e-05
37934,8.7,1.68208923729753e-05,2.32054328918457,1.62771127052918e-05
37798,8.7,1.55572693511113e-05,2.50902700424194,1.50543396271567e-05
37812,8.7,3.62129505811501e-05,1.07789087295532,3.50422715353407e-05
38226,8.7,0.000439703699435249,0.0887725278735161,0.000425489118766375
37864,8.7,1.76113761362072e-05,2.21638607978821,1.70420419980147e-05
37728,8.7,9.06550281299535e-05,0.430573016405106,8.77243654767911e-05
37850,8.7,1.1146581943543e-05,3.50184559822083,1.07862393118521e-05
37872,8.7,4.31810835328749e-05,0.903951585292816,4.17851412289193e-05
37745,8.7,4.98892315193853e-05,0.782405495643616,4.8276430656324e-05
37862,8.7,2.13118190720389e-05,1.831547498703,2.06228583655699e-05
37900,8.7,2.05515236635803e-05,1.89930486679077,1.98871415095083e-05
37786,8.7,1.54499249253266e-05,2.52645945549011,1.49504653927796e-05
37810,8.7,2.44755493532299e-05,1.59480011463165,2.36843127292412e-05
37660,8.7,9.57531513740047e-05,0.407648295164108,9.26576784538248e-05
38621,8.8,2.14954603914448e-05,1.49282550811768,2.55961640281923e-05
38771,8.8,7.41771875832102e-06,4.32598924636841,8.83280202402877e-06
38621,8.8,2.14954603914448e-05,1.49282550811768,2.55961640281923e-05
38884,8.8,1.21309839928163e-05,2.64520764350891,1.444522008131e-05
39395,8.8,0.000122551447642062,0.2618408203125,0.000145930670877239
38714,8.8,3.07764834526731e-05,1.04264581203461,3.66477341875913e-05
38810,8.8,1.99237283899042e-05,1.61059069633484,2.37245916409452e-05
38633,8.8,3.53523726850099e-05,0.907689332962036,4.20965689291049e-05
38790,8.8,7.36913598641723e-06,4.3545093536377,8.77495108360004e-06
39258,8.8,0.000166815586113732,0.192361950874329,0.000198639109229105
39121,8.8,0.000165095265068391,0.19436639547348,0.000196590601364849
38617,8.8,3.0299245958918e-05,1.0590683221817,3.60794537717217e-05
38756,8.8,1.28747207721852e-05,2.49240136146545,1.53308400332372e-05
39539,8.8,0.000290992333873399,0.110274285078049,0.000346505139835686
38787,8.8,1.95177360358696e-05,1.64409291744232,2.3241147848683e-05
38685,8.8,1.07844375221888e-05,2.97548866271973,1.28417920222635e-05
38819,8.8,2.19767463217148e-05,1.46013295650482,2.61692652035715e-05
38719,8.8,1.42341044338233e-05,2.25437235832214,1.69495542429772e-05
38735,8.8,3.58022155271267e-05,0.896284520626068,4.26322285969626e-05
38968,8.8,2.43106756473685e-05,1.31995391845703,2.89484398181992e-05
38623,8.8,5.06849146671265e-05,0.63310694694519,6.03541104004938e-05
38648,8.8,1.92042553939701e-05,1.67093026638031,2.28678642909642e-05
39060,8.8,0.000114534774723903,0.280167937278748,0.000136384651799869
38944,8.8,7.07040953668448e-05,0.453848838806152,8.41923638534858e-05
38706,8.8,1.16637366862937e-05,2.75117421150208,1.38888356875036e-05
38739,8.8,1.10780294868697e-05,2.89663171768188,1.31913927262485e-05
38874,8.8,6.10757694131376e-05,0.525396108627319,7.27272355919819e-05
38811,8.8,1.14320786154136e-05,2.80692362785339,1.36129840484728e-05
38835,8.8,9.98616991573643e-06,3.2133412361145,1.18912383601852e-05
38724,8.8,1.80335015513301e-05,1.77940881252289,2.14737649394203e-05
38756,8.8,1.28747207721852e-05,2.49240136146545,1.53308400332372e-05
38623,8.8,5.06849146671265e-05,0.63310694694519,6.03541104004938e-05
39151,8.8,0.000147896523519217,0.216969072818756,0.000176110844162424
39746,8.9,5.5760649721792e-05,0.715505003929138,5.31236059867442e-05
39642,8.9,3.38746193411888e-05,1.17778515815735,3.22726141070945e-05
40280,8.9,7.61479006855462e-05,0.523941218852997,7.25466990237697e-05
39757,8.9,1.04204481424156e-05,3.82872438430786,9.92764223668368e-06
39631,8.9,1.34610964048179e-05,2.96387624740601,1.28244915568057e-05
39544,8.9,2.11659784434251e-05,1.88496005535126,2.01649927818721e-05
39667,8.9,1.54375342532733e-05,2.58441686630249,1.47074593135032e-05
39553,8.9,2.0460745990149e-05,1.94993007183075,1.9493112322017e-05
39548,8.9,6.54530760630428e-05,0.609551548957825,6.23576561740562e-05
39775,8.9,1.65939435987881e-05,2.40431237220764,1.58091795182896e-05
40287,8.9,9.04742997191457e-05,0.440976321697235,8.61955711453651e-05
39685,8.9,5.5461577560605e-06,7.19363307952881,5.28386776056767e-06
39638,8.9,1.16637536547392e-05,3.42059898376465,1.11121490974783e-05
39611,8.9,4.29392994917189e-05,0.929149389266968,4.09086056013692e-05
39621,8.9,4.09897606398107e-05,0.973341226577759,3.90512647285251e-05
39553,8.9,2.0460745990149e-05,1.94993007183075,1.9493112322017e-05
40119,8.9,0.00016062677072867,0.248383402824402,0.000153030377545585
39716,8.9,9.87352343867751e-06,4.0408091545105,9.40658280479469e-06
39775,8.9,1.65939435987881e-05,2.40431237220764,1.58091795182896e-05
39618,8.9,2.0132928011433e-05,1.98168015480042,1.91807975763393e-05
39604,8.9,2.05275459810905e-05,1.94358468055725,1.95567531945032e-05
39586,8.9,3.52315802257647e-05,1.13242220878601,3.35654013276757e-05
40071,8.9,9.66911173904415e-05,0.412623465061188,9.21183818390913e-05
39634,8.9,2.10169673925585e-05,1.89832448959351,2.00230287912551e-05
39760,8.9,1.19786674181414e-05,3.33067297935486,1.14121698965588e-05
39545,8.9,1.90110914825528e-05,2.09861826896667,1.81120151636682e-05
40047,8.9,9.30950487416089e-05,0.428562253713608,8.86923791839032e-05
39662,8.9,1.30683713567916e-05,3.0529453754425,1.24503393398469e-05
39685,8.9,5.5461577560605e-06,7.19363307952881,5.28386776056767e-06
39553,8.9,2.0460745990149e-05,1.94993007183075,1.9493112322017e-05
40283,8.9,0.000131726050856154,0.302878767251968,0.000125496436264396
39549,8.9,5.96540139758091e-05,0.668807029724121,5.6832844484237e-05
39709,8.9,3.3451594545575e-05,1.19267928600311,3.18695950842364e-05
39713,8.9,1.07878793593154e-05,3.69831943511963,1.02776968234076e-05
40515,9,1.61406382925672e-05,2.23158717155457,1.58091908279471e-05
40494,9,2.3041912626831e-05,1.56320536136627,2.25687477258074e-05
40538,9,5.73639670435905e-06,6.27907085418701,5.61859999091741e-06
40427,9,3.37812393988309e-05,1.06624984741211,3.30875427836467e-05
40437,9,3.00724987635555e-05,1.19774687290192,2.94549610126129e-05
40704,9,1.00607932412607e-05,3.58015918731689,9.85419519033867e-06
40595,9,2.1707191337809e-05,1.65932297706604,2.12614348935764e-05
40553,9,1.11703478382748e-05,3.22454071044922,1.0940965121011e-05
40654,9,8.54973094366559e-05,0.421290934085846,8.3741625062162e-05
40450,9,6.99053733505646e-06,5.15257120132446,6.84698688593305e-06
40428,9,2.99345916057892e-05,1.20326483249664,2.93198857736943e-05
40643,9,1.65346199023442e-05,2.17841362953186,1.61950820386147e-05
40560,9,1.20654132339151e-05,2.98533010482788,1.18176503788478e-05
41026,9,7.51016524229933e-05,0.479606509208679,7.35594425157282e-05
40587,9,2.73935426747145e-05,1.31488072872162,2.68310171969782e-05
40429,9,2.18970905786613e-05,1.64493274688721,2.1447434559903e-05
40439,9,1.02057804893948e-05,3.5292980670929,9.99620513020736e-06
40599,9,7.87328011140616e-06,4.57487106323242,7.71160256905203e-06
40440,9,3.45214688201479e-05,1.04338669776917,3.38125716186867e-05
40435,9,1.04845800536643e-05,3.43544912338257,1.02692795547991e-05
41011,9,8.47460014705077e-05,0.425025850534439,8.30057451798365e-05
40604,9,9.7748388923048e-06,3.68489360809326,9.57411290432351e-06
40429,9,2.18970905786613e-05,1.64493274688721,2.1447434559903e-05
40436,9,2.54537402414967e-05,1.41508638858795,2.4931048541502e-05
40548,9,1.1801970855425e-05,3.05196833610535,1.1559617780742e-05
40456,9,5.50119236316176e-06,6.54753351211548,5.38822556295802e-06
