"time","stage"
281220.000012,0.185422529
281279.999988,0.199501317
281340,0.214258986
281400.000012,0.229270585
281459.999988,0.244336785
281520,0.258984642
281580.000012,0.272693769
281639.999988,0.285430307
281700,0.297364276
281760.000012,0.308105231
281819.999988,0.317418517
281880,0.325606351
281940.000012,0.332780699
281999.999988,0.339921044
282060,0.348005304
282120.000012,0.355987507
282179.999988,0.362585531
282240,0.366509265
282300.000012,0.366376657
282359.999988,0.362744585
282420,0.356820146
282480.000012,0.349085736
282539.999988,0.340207336
282600,0.330844819
282660.000012,0.321432882
282719.999988,0.312933597
282780,0.306297096
282840.000012,0.301509245
282899.999988,0.298296166
282960,0.296466245
283020.000012,0.295733558
283079.999988,0.295995614
283140,0.297233014
283200.000012,0.29939766
283259.999988,0.302361764
283320,0.306089762
283380.000012,0.310702627
283439.999988,0.315721231
283500,0.320723764
283560.000012,0.326214515
283619.999988,0.332614853
283680,0.340766734
283740.000012,0.351575835
283799.999988,0.364053975
283860,0.376788495
283920.000012,0.389020404
283979.999988,0.399795668
284040,0.408900646
284100.000012,0.41673003
284159.999988,0.422380046
284220,0.425121421
284280.000012,0.426088156
284339.999988,0.426470891
284400,0.42810287
284460.000012,0.432921212
284519.999988,0.440188048
284580,0.448531192
284640.000012,0.457112435
284699.999988,0.464862972
284760,0.471801036
284820.000012,0.478431069
284879.999988,0.484354311
284940,0.489248253
285000.000012,0.493414963
285059.999988,0.497101619
285120,0.500930298
285180.000012,0.505565945
285239.999988,0.510611685
285300,0.515438876
285360.000012,0.519575359
285419.999988,0.522502845
285480,0.524167157
285540.000012,0.524705515
285599.999988,0.524142865
285660,0.522511162
285720.000012,0.519898565
285779.999988,0.516450641
285840,0.512076154
285900.000012,0.506793094
285959.999988,0.50094427
286020,0.494826632
286080.000012,0.489311717
286139.999988,0.485158863
286200,0.482142246
286260.000012,0.480003899
286319.999988,0.477662495
286380,0.474103904
286440.000012,0.470056093
286499.999988,0.466291178
286560,0.464470611
286620.000012,0.466206841
286679.999988,0.470264708
286740,0.475074077
286800.000012,0.47859697
286859.999988,0.478722466
286920,0.476515583
286980.000012,0.473722745
287039.999988,0.471803425
287100,0.472356642
287160.000012,0.475012841
287219.999988,0.478802107
287280,0.48321175
287340.000012,0.487663306
287399.999988,0.492128076
287460,0.496718961
287520.000012,0.501613161
287579.999988,0.506925124
287640,0.512205582
287700.000012,0.517046435
287759.999988,0.520616796
287820,0.522116336
287880.000012,0.522124905
287939.999988,0.52142168
288000,0.520832907
288060.000012,0.521274771
288119.999988,0.522366145
288180,0.523327585
288240.000012,0.523875553
288299.999988,0.52366159
288360,0.522445209
288420.000012,0.520199154
288479.999988,0.516667523
288540,0.511586153
288600.000012,0.505329583
288659.999988,0.498512486
288720,0.491320693
288780.000012,0.484055964
288839.999988,0.47734776
288900,0.471664724
288960.000012,0.467986019
289019.999988,0.467244232
289080,0.469004389
289140.000012,0.472556867
289199.999988,0.477182125
289260,0.482034368
289320.000012,0.487163064
289379.999988,0.492873989
289440,0.499126534
289500.000012,0.505931958
289559.999988,0.513163122
289620,0.520614964
289680.000012,0.528295506
289739.999988,0.53617272
289800,0.544157895
289860.000012,0.552181421
289919.999988,0.559845404
289980,0.566828286
290040.000012,0.573065338
290099.999988,0.578361963
290160,0.583251462
290220.000012,0.588230047
290279.999988,0.592512526
290340,0.595362644
290400.000012,0.595577492
290459.999988,0.591943195
290520,0.585518681
290580.000012,0.577861688
290639.999988,0.570109061
290700,0.563612028
290760.000012,0.558514551
290819.999988,0.554394756
290880,0.551906032
290940.000012,0.551491494
290999.999988,0.55270985
291060,0.555221221
291120.000012,0.557721671
291179.999988,0.558837324
291240,0.559240224
291300.000012,0.559786586
291359.999988,0.561412252
291420,0.565206576
291480.000012,0.570094258
291539.999988,0.574412054
291600,0.577537361
291660.000012,0.578671901
291719.999988,0.577403931
291780,0.573944859
291840.000012,0.567208099
291899.999988,0.556303444
291960,0.542623049
292020.000012,0.527826752
292079.999988,0.514112478
292140,0.503738051
292200.000012,0.496562956
292259.999988,0.491868182
292320,0.488861029
292380.000012,0.486589281
292439.999988,0.485398995
292500,0.485695318
292560.000012,0.488059304
292619.999988,0.49301125
292680,0.499175754
292740.000012,0.504859335
292799.999988,0.508482753
292860,0.508398603
292920.000012,0.504656003
292979.999988,0.497946728
293040,0.488321901
293100.000012,0.476055773
293159.999988,0.461636083
293220,0.445457843
293280.000012,0.428427182
293339.999988,0.411537818
293400,0.394936464
293460.000012,0.37860655
293519.999988,0.362755834
293580,0.347468916
293640.000012,0.333122449
293699.999988,0.320249833
293760,0.308796623
293820.000012,0.298723861
293879.999988,0.290474736
293940,0.284377157
294000.000012,0.281160206
294059.999988,0.281443638
294120,0.284642152
294180.000012,0.289941692
294239.999988,0.296165989
294300,0.302128345
294360.000012,0.30773078
294419.999988,0.312972146
294480,0.318368246
294540.000012,0.324459289
294599.999988,0.330247166
294660,0.334717273
294720.000012,0.33657074
294779.999988,0.334490439
294840,0.329555426
294900.000012,0.323434457
294959.999988,0.317138247
295020,0.311916096
295080.000012,0.308036373
295139.999988,0.305123704
295200,0.304095511
295260.000012,0.305672208
295319.999988,0.30896373
295380,0.313023855
295440.000012,0.316164125
295499.999988,0.316614277
295560,0.314926758
295620.000012,0.312104543
295679.999988,0.309036418
295740,0.306754602
295800.000012,0.304815936
295859.999988,0.302406726
295920,0.29912356
295980.000012,0.294518707
296039.999988,0.288771822
296100,0.282317008
296160.000012,0.275298481
296219.999988,0.26787349
296280,0.260209864
296340.000012,0.252414387
296399.999988,0.244589787
296460,0.236862783
296520.000012,0.229236203
296579.999988,0.221612291
296640,0.214172312
296700.000012,0.207011949
296759.999988,0.199849077
296820,0.192395357
296880.000012,0.183959791
296939.999988,0.173979033
297000,0.162594294
297060.000012,0.14999947
297119.999988,0.13726299
297180,0.125370382
297240.000012,0.113992847
297299.999988,0.102986197
297360,0.090920377
297420.000012,0.076424256
297479.999988,0.061462549
297540,0.048254231
297600.000012,0.039450148
297659.999988,0.037798435
297720,0.041928988
297780.000012,0.049339233
297839.999988,0.058581075
297900,0.067849855
297960.000012,0.076540433
298019.999988,0.084803159
298080,0.091463482
298140.000012,0.095431763
298199.999988,0.097235631
298260,0.097621482
298320.000012,0.097354317
298379.999988,0.097436787
298440,0.097714692
298500.000012,0.097558223
298559.999988,0.097353722
298620,0.097352827
298680.000012,0.096976836
298739.999988,0.095785843
298800,0.092655679
298860.000012,0.08642545
298919.999988,0.077876849
298980,0.068138054
299040.000012,0.058102659
299099.999988,0.048867077
299160,0.040247309
299220.000012,0.031574138
299279.999988,0.023224015
299340,0.015410548
299400.000012,0.00783487
299459.999988,0.000486236
299520,-0.007698153
299580.000012,-0.017771137
299639.999988,-0.028538828
299700,-0.038563741
299760.000012,-0.046326008
299819.999988,-0.050199312
299880,-0.050779844
299940.000012,-0.049376205
299999.999988,-0.04652137
300060,-0.042931597
300120.000012,-0.039194891
300179.999988,-0.03558551
300240,-0.032911957
300300.000012,-0.032055229
300359.999988,-0.032749201
300420,-0.034416659
300480.000012,-0.037188444
300539.999988,-0.040945009
300600,-0.045449644
300660.000012,-0.050878114
300719.999988,-0.055944672
300780,-0.059419467
300840.000012,-0.062671413
300899.999988,-0.067161546
300960,-0.074796917
301020.000012,-0.087649119
301079.999988,-0.104274544
301140,-0.122272823
301200.000012,-0.140606992
301259.999988,-0.157874254
301320,-0.173385086
301380.000012,-0.187304567
301439.999988,-0.197818212
301500,-0.203340285
301560.000012,-0.205346454
301619.999988,-0.205567094
301680,-0.206587263
301740.000012,-0.21116558
301799.999988,-0.218431935
301860,-0.226706498
301920.000012,-0.234787942
301979.999988,-0.241258819
302040,-0.246509672
302100.000012,-0.251484307
302159.999988,-0.256490348
302220,-0.261880597
302280.000012,-0.267579618
302339.999988,-0.273344961
302400,-0.279084072
302460.000012,-0.28468834
302519.999988,-0.290301069
302580,-0.296077203
302640.000012,-0.302066017
302699.999988,-0.308377635
302760,-0.314708319
302820.000012,-0.320568703
302879.999988,-0.326097699
302940,-0.331329316
303000.000012,-0.335868186
303059.999988,-0.339570875
303120,-0.341416793
303180.000012,-0.340453572
303239.999988,-0.337760355
303300,-0.334630339
303360.000012,-0.332586211
303419.999988,-0.333265049
303480,-0.336094183
303540.000012,-0.339883198
303599.999988,-0.34411816
303660,-0.348094864
303720.000012,-0.351613795
303779.999988,-0.354846716
303840,-0.357211967
303900.000012,-0.358184577
303959.999988,-0.358155619
304020,-0.357625337
304080.000012,-0.357280286
304139.999988,-0.357856911
304200,-0.359288292
304260.000012,-0.36131158
304319.999988,-0.363677813
304380,-0.36611192
304440.000012,-0.368711565
304499.999988,-0.371566948
304560,-0.374947533
304620.000012,-0.379127039
304679.999988,-0.383614941
304740,-0.387858269
304800.000012,-0.391388008
304859.999988,-0.393674248
304920,-0.395066536
304980.000012,-0.396284576
305039.999988,-0.39736198
305100,-0.39844609
305160.000012,-0.400172209
305219.999988,-0.402983779
305280,-0.407890822
305340.000012,-0.415864106
305399.999988,-0.426218308
305460,-0.437888762
305520.000012,-0.449930064
305579.999988,-0.461292086
305640,-0.471729579
305700.000012,-0.481312296
305759.999988,-0.489923502
305820,-0.497466065
305880.000012,-0.50394331
305939.999988,-0.50950763
306000,-0.513902873
306060.000012,-0.516991917
306119.999988,-0.519421943
306180,-0.521788337
306240.000012,-0.525182459
306299.999988,-0.530686845
306360,-0.537705864
306420.000012,-0.545301171
306479.999988,-0.552633655
306540,-0.558736312
306600.000012,-0.56369441
306659.999988,-0.56793368
306720,-0.571441584
306780.000012,-0.574279127
306839.999988,-0.576463751
306900,-0.577928952
306960.000012,-0.578858177
307019.999988,-0.579445364
307080,-0.579649383
307140.000012,-0.57939643
307199.999988,-0.578550798
307260,-0.577015626
307320.000012,-0.574826326
307379.999988,-0.572024228
307440,-0.568965966
307500.000012,-0.565958817
307559.999988,-0.562953158
307620,-0.560004765
307680.000012,-0.556599757
307739.999988,-0.552278264
307800,-0.54781547
307860.000012,-0.544063686
307919.999988,-0.542225275
307980,-0.543455016
308040.000012,-0.547254621
308099.999988,-0.552745467
308160,-0.558870069
308220.000012,-0.564525437
308279.999988,-0.569695996
308340,-0.574504557
308400.000012,-0.579487065
308459.999988,-0.585120171
308520,-0.590536299
308580.000012,-0.594841031
308639.999988,-0.596492855
308700,-0.594084199
308760.000012,-0.588511666
308819.999988,-0.581019806
308880,-0.573475723
308940.000012,-0.567832669
308999.999988,-0.563551857
309060,-0.559767065
309120.000012,-0.555399861
309179.999988,-0.549258964
309240,-0.542710909
309300.000012,-0.537611257
309359.999988,-0.535278237
309420,-0.537139984
309480.000012,-0.542904637
309539.999988,-0.551533028
309600,-0.563027285
309660.000012,-0.57713722
309719.999988,-0.592960014
309780,-0.609741636
309840.000012,-0.625851057
309899.999988,-0.639661892
309960,-0.651360265
310020.000012,-0.661421632
310079.999988,-0.670551096
310140,-0.679605211
310200.000012,-0.687944566
310259.999988,-0.694681846
310320,-0.699212502
310380.000012,-0.700926468
310439.999988,-0.700276965
310500,-0.698108674
310560.000012,-0.694917206
310619.999988,-0.691239459
310680,-0.687568706
310740.000012,-0.684270335
310799.999988,-0.681666288
310860,-0.680104401
310920.000012,-0.679656366
310979.999988,-0.680119717
311040,-0.681887384
311100.000012,-0.685205167
311159.999988,-0.689285565
311220,-0.693333211
311280.000012,-0.696025622
311339.999988,-0.696031583
311400,-0.693790542
311460.000012,-0.690112269
311519.999988,-0.685769529
311580,-0.681652133
311640.000012,-0.677554107
311699.999988,-0.67299823
311760,-0.667738691
311820.000012,-0.661506401
311879.999988,-0.654531381
311940,-0.647161132
312000.000012,-0.639688506
312059.999988,-0.632413782
312120,-0.625220475
312180.000012,-0.617902316
312239.999988,-0.610330148
312300,-0.602345511
312360.000012,-0.594097636
312419.999988,-0.585856078
312480,-0.577677548
312540.000012,-0.569655699
312599.999988,-0.561975707
312660,-0.554757395
312720.000012,-0.548322066
312779.999988,-0.542993487
312840,-0.538633948
312900.000012,-0.535040844
312959.999988,-0.532050871
313020,-0.529443728
313080.000012,-0.527369879
313139.999988,-0.526128501
313200,-0.525681513
313260.000012,-0.526011546
313319.999988,-0.527325479
313380,-0.529741456
313440.000012,-0.533559821
313499.999988,-0.539051798
313560,-0.545803523
313620.000012,-0.553202314
313679.999988,-0.560718846
313740,-0.567805535
313800.000012,-0.574072625
313859.999988,-0.579227066
313920,-0.583117927
313980.000012,-0.585585578
314039.999988,-0.586499506
314100,-0.585956473
314160.000012,-0.583537931
314219.999988,-0.578921585
314280,-0.572936402
314340.000012,-0.566468651
314399.999988,-0.560654617
314460,-0.556735207
314520.000012,-0.554316808
314579.999988,-0.552561203
314640,-0.551344537
314700.000012,-0.550309496
314759.999988,-0.549368027
314820,-0.548848636
314880.000012,-0.547789899
314939.999988,-0.545315581
315000,-0.542384793
315060.000012,-0.539937176
315119.999988,-0.53957217
315180,-0.542984348
315240.000012,-0.548937327
315299.999988,-0.555566549
315360,-0.5617004
315420.000012,-0.565900629
315479.999988,-0.568175736
315540,-0.569302305
315600.000012,-0.568532577
315659.999988,-0.565332743
315720,-0.560674555
315780.000012,-0.555418667
315839.999988,-0.551398892
315900,-0.550507411
315960.000012,-0.551755851
316019.999988,-0.55360185
316080,-0.554752894
316140.000012,-0.553706022
316199.999988,-0.550743176
316260,-0.546739017
316320.000012,-0.541722884
316379.999988,-0.535863832
316440,-0.529338901
316500.000012,-0.522116391
316559.999988,-0.514771345
316620,-0.507882463
316680.000012,-0.501144761
316739.999988,-0.494157804
316800,-0.486415298
316860.000012,-0.477381128
316919.999988,-0.467321314
316980,-0.456693207
317040.000012,-0.445891975
317099.999988,-0.435355231
317160,-0.425100964
317220.000012,-0.415077871
317279.999988,-0.405265619
317340,-0.395596801
317400.000012,-0.386419862
317459.999988,-0.37815156
317520,-0.370924665
317580.000012,-0.36491931
317639.999988,-0.360076921
317700,-0.356080223
317760.000012,-0.353241314
317819.999988,-0.351792126
317880,-0.351018899
317940.000012,-0.350248545
317999.999988,-0.348423348
318060,-0.344450921
318120.000012,-0.338936347
318179.999988,-0.332899975
318240,-0.326948701
318300.000012,-0.321840663
318359.999988,-0.317713996
318420,-0.314317902
318480.000012,-0.312087666
318539.999988,-0.311388153
318600,-0.311699569
318660.000012,-0.31242548
318719.999988,-0.312849657
318780,-0.312137089
318840.000012,-0.310372042
318899.999988,-0.307934982
318960,-0.304635689
319020.000012,-0.300421461
319079.999988,-0.295415323
319140,-0.28955301
319200.000012,-0.283511049
319259.999988,-0.277972315
319320,-0.272303065
319380.000012,-0.265813438
319439.999988,-0.257673727
319500,-0.246962219
319560.000012,-0.234430157
319619.999988,-0.221291996
319680,-0.207995451
319740.000012,-0.195217666
319799.999988,-0.183353805
319860,-0.172352969
319920.000012,-0.163497206
319979.999988,-0.157894222
320040,-0.154744131
320100.000012,-0.15322614
320159.999988,-0.151491255
320220,-0.147633385
320280.000012,-0.142850492
320339.999988,-0.138810684
320400,-0.137210222
320460.000012,-0.139839871
320519.999988,-0.1458599
320580,-0.153696554
320640.000012,-0.162247802
320699.999988,-0.170307847
320760,-0.177595086
320820.000012,-0.184141119
320879.999988,-0.189962353
320940,-0.195031812
321000.000012,-0.198924462
321059.999988,-0.201369455
321120,-0.201407331
321180.000012,-0.198200875
321239.999988,-0.192676874
321300,-0.185872055
321360.000012,-0.179302607
321419.999988,-0.17460116
321480,-0.170898184
321540.000012,-0.166760053
321599.999988,-0.161444707
321660,-0.153980777
321720.000012,-0.144494967
321779.999988,-0.133746411
321840,-0.121164083
321900.000012,-0.106359654
321959.999988,-0.090322705
322020,-0.073971635
322080.000012,-0.059112343
322139.999988,-0.047554353
322200,-0.038590596
322260.000012,-0.031063359
322319.999988,-0.0237027
322380,-0.015102028
322440.000012,-0.005748064
322499.999988,0.003459681
322560,0.011860826
322620.000012,0.018728717
322679.999988,0.024479147
322740,0.029797259
322800.000012,0.035140372
322859.999988,0.04100988
322920,0.047174824
322980.000012,0.053176678
323039.999988,0.058872898
323100,0.064037821
323160.000012,0.068638774
323219.999988,0.072802604
323280,0.076174306
323340.000012,0.078464775
323399.999988,0.079887638
323460,0.080600516
323520.000012,0.081246681
323579.999988,0.082472064
323640,0.083775088
323700.000012,0.084549312
323759.999988,0.084059394
323820,0.081542928
323880.000012,0.077528392
323939.999988,0.072878424
324000,0.068208589
324060.000012,0.064221879
324119.999988,0.061106083
324180,0.058828575
324240.000012,0.057635701
324299.999988,0.057726554
324360,0.059152027
324420.000012,0.061934419
324479.999988,0.066007444
324540,0.071241667
324600.000012,0.077571316
324659.999988,0.084924067
324720,0.093127965
324780.000012,0.102008939
324839.999988,0.111402086
324900,0.121103189
324960.000012,0.131028255
325019.999988,0.141115416
325080,0.151086887
325140.000012,0.160689292
325199.999988,0.169739821
325260,0.17803301
325320.000012,0.185713573
325379.999988,0.193114766
325440,0.200149654
325500.000012,0.206790063
325559.999988,0.213447647
325620,0.220426795
325680.000012,0.228361788
325739.999988,0.237871907
325800,0.248383944
325860.000012,0.259037496
325919.999988,0.269170357
325980,0.278029945
326040.000012,0.285359804
326099.999988,0.291161373
326160,0.295126708
326220.000012,0.297025775
326279.999988,0.297011167
326340,0.29534803
326400.000012,0.292368621
326459.999988,0.288490671
326520,0.284042868
326580.000012,0.279335762
326639.999988,0.274757337
326700,0.270693255
326760.000012,0.267471333
326819.999988,0.265381779
326880,0.264700371
326940.000012,0.265621123
326999.999988,0.26826836
327060,0.27269498
327120.000012,0.278741959
327179.999988,0.286233278
327240,0.294986224
327300.000012,0.30466715
327359.999988,0.315331937
327420,0.326989808
327480.000012,0.338904876
327539.999988,0.350361579
327600,0.360443936
327660.000012,0.368240905
327719.999988,0.3741056
327780,0.37875749
327840.000012,0.382623699
327899.999988,0.386274413
327960,0.389980372
328020.000012,0.393812033
328079.999988,0.398277799
328140,0.403832032
328200.000012,0.410406572
328259.999988,0.417866308
328320,0.425857482
328380.000012,0.433930041
328439.999988,0.442174306
328500,0.450699658
328560.000012,0.459466417
328619.999988,0.46850082
328680,0.47724772
328740.000012,0.484927361
328799.999988,0.491453764
328860,0.496650468
328920.000012,0.499997014
328979.999988,0.501284591
329040,0.499431422
329100.000012,0.493487372
329159.999988,0.484584026
329220,0.474119711
329280.000012,0.463858327
329339.999988,0.455705161
329400,0.449373779
329460.000012,0.444066169
329519.999988,0.439459502
329580,0.435029139
329640.000012,0.431222098
329699.999988,0.428863758
329760,0.427880032
329820.000012,0.42824484
329879.999988,0.430304389
329940,0.434171765
330000.000012,0.440574466
330059.999988,0.450160913
330120,0.462069976
330180.000012,0.475195687
330239.999988,0.488237741
330300,0.499830917
330360.000012,0.509916064
330419.999988,0.518740125
330480,0.526512627
330540.000012,0.533531545
330599.999988,0.539356616
330660,0.543475277
330720.000012,0.545443098
330779.999988,0.544838023
330840,0.542099648
330900.000012,0.537893799
330959.999988,0.532673852
331020,0.52700029
331080.000012,0.521015138
331139.999988,0.514619589
331200,0.50827726
331260.000012,0.502387222
331319.999988,0.496759553
331380,0.491252418
331440.000012,0.485360158
331499.999988,0.478551644
331560,0.471442227
331620.000012,0.464873371
331679.999988,0.459530438
331740,0.456144414
331800.000012,0.454791841
331859.999988,0.455276429
331920,0.457624676
331980.000012,0.461790052
332039.999988,0.467590959
332100,0.474800875
332160.000012,0.483174459
332219.999988,0.49238297
332280,0.502077484
332340.000012,0.511931041
332399.999988,0.521374282
332460,0.529917578
332520.000012,0.537375852
332579.999988,0.543579978
332640,0.548861711
332700.000012,0.553532479
332759.999988,0.557250562
332820,0.559796141
332880.000012,0.560327718
332939.999988,0.558081879
333000,0.554013376
333060.000012,0.549251328
333119.999988,0.545252989
333180,0.543537377
333240.000012,0.543578757
333299.999988,0.544376471
333360,0.545245285
333420.000012,0.545337002
333479.999988,0.544837059
333540,0.544288139
333600.000012,0.543611979
333659.999988,0.542822293
333720,0.54199317
333780.000012,0.54106176
333839.999988,0.540512006
333900,0.540776594
333960.000012,0.541574964
334019.999988,0.542640599
334080,0.543202794
334140.000012,0.542498283
334199.999988,0.541048496
334260,0.539468722
334320.000012,0.538632325
334379.999988,0.539472641
334440,0.541271045
334500.000012,0.542967828
334559.999988,0.543878921
334620,0.543193044
334680.000012,0.541037878
334739.999988,0.537991544
334800,0.533805968
334860.000012,0.52837879
334919.999988,0.522289848
334980,0.51602828
335040.000012,0.51073623
335099.999988,0.50753179
335160,0.505992915
335220.000012,0.505445425
335279.999988,0.50497685
335340,0.503622178
335400.000012,0.501723221
335459.999988,0.49984156
335520,0.49867842
335580.000012,0.498916006
335639.999988,0.500069534
335700,0.501497298
335760.000012,0.502260734
335819.999988,0.501445071
335880,0.499527355
335940.000012,0.497170025
335999.999988,0.495313099
336060,0.494932973
336120.000012,0.495432861
336179.999988,0.49595867
336240,0.495687972
336300.000012,0.493725583
336359.999988,0.490545565
336420,0.486981593
336480.000012,0.483452918
336539.999988,0.480494639
336600,0.478130541
336660.000012,0.476090181
336719.999988,0.474723364
336780,0.474325286
336840.000012,0.474588981
336899.999988,0.475263944
336960,0.475782928
337020.000012,0.475508833
337079.999988,0.474952616
337140,0.474875406
337200.000012,0.475604795
337259.999988,0.47755839
337320,0.480758651
337380.000012,0.484853325
337439.999988,0.490181185
337500,0.497010175
337560.000012,0.504444186
337619.999988,0.511483583
337680,0.517064933
337740.000012,0.520041439
337799.999988,0.520488658
337860,0.518943307
337920.000012,0.515341908
337979.999988,0.509791781
338040,0.502733244
338100.000012,0.494516398
338159.999988,0.486004807
338220,0.47806551
338280.000012,0.470552298
338339.999988,0.463124495
338400,0.455346181
338460.000012,0.446743395
338519.999988,0.437491392
338580,0.427856094
338640.000012,0.418271135
338699.999988,0.409154569
338760,0.400201799
338820.000012,0.391090576
338879.999988,0.381256307
338940,0.370132404
339000.000012,0.358354023
339059.999988,0.346780249
339120,0.336129525
339180.000012,0.327200799
339239.999988,0.319930536
339300,0.313932047
339360.000012,0.309298819
339419.999988,0.305973633
339480,0.30374517
339540.000012,0.302484609
339599.999988,0.301427656
339660,0.299866592
339720.000012,0.297888685
339779.999988,0.295541114
339840,0.293574427
339900.000012,0.292730296
339959.999988,0.292134525
340020,0.290859762
340080.000012,0.2875933
340139.999988,0.280989923
340200,0.272047994
340260.000012,0.262288068
340319.999988,0.252780789
340380,0.244775282
340440.000012,0.238293177
340499.999988,0.232765826
340560,0.228557117
340620.000012,0.225908448
340679.999988,0.22420408
340740,0.222853189
340800.000012,0.220946172
340859.999988,0.217463768
340920,0.21270325
340980.000012,0.207351903
341039.999988,0.201471043
341100,0.195292946
341160.000012,0.189090494
341219.999988,0.18288148
341280,0.177499248
341340.000012,0.173730242
341399.999988,0.17096233
341460,0.168458796
341520.000012,0.165198415
341579.999988,0.160089846
341640,0.15362135
341700.000012,0.146632301
341759.999988,0.139698631
341820,0.133518703
341880.000012,0.127972999
341939.999988,0.122656548
342000,0.117686523
342060.000012,0.113098426
342119.999988,0.108858429
342180,0.105076398
342240.000012,0.101341443
342299.999988,0.097263116
342360,0.093249116
342420.000012,0.089716732
342479.999988,0.087346858
342540,0.086837956
342600.000012,0.087701189
342659.999988,0.089215265
342720,0.09080021
342780.000012,0.091760476
342839.999988,0.092181379
342900,0.092427859
342960.000012,0.092291525
343019.999988,0.091654872
343080,0.090600946
343140.000012,0.089031253
343199.999988,0.08744395
343260,0.086352999
343320.000012,0.085054527
343379.999988,0.082736
343440,0.078642602
343500.000012,0.071938407
343559.999988,0.0630132
343620,0.052719797
343680.000012,0.041174494
343739.999988,0.028658894
343800,0.01580952
343860.000012,0.003053601
343919.999988,-0.008459218
343980,-0.017618127
344040.000012,-0.024915518
344099.999988,-0.031108073
344160,-0.037064407
344220.000012,-0.043784673
344279.999988,-0.050989488
344340,-0.058093917
344400.000012,-0.064886593
344459.999988,-0.071056764
344520,-0.076798079
344580.000012,-0.082514179
344639.999988,-0.088080577
344700,-0.093440336
344760.000012,-0.098743317
344819.999988,-0.103993442
344880,-0.109786592
344940.000012,-0.116650454
344999.999988,-0.124057905
345060,-0.13143543
345120.000012,-0.137742044
345179.999988,-0.141958048
345240,-0.144617121
345300.000012,-0.146503517
345359.999988,-0.148640731
345420,-0.152084174
345480.000012,-0.156453986
345539.999988,-0.161128492
345600,-0.165334792
345660.000012,-0.168285578
345719.999988,-0.1705122
345780,-0.1727434
345840.000012,-0.175840842
345899.999988,-0.180686527
345960,-0.186798212
346020.000012,-0.193435943
346079.999988,-0.199924257
346140,-0.205509571
346200.000012,-0.210522272
346259.999988,-0.215588176
346320,-0.220949583
346380.000012,-0.226928938
346439.999988,-0.233511238
346500,-0.240458086
346560.000012,-0.247993597
346619.999988,-0.256286195
346680,-0.265015663
346740.000012,-0.273865496
346799.999988,-0.282243247
346860,-0.289553753
346920.000012,-0.295974503
346979.999988,-0.301828292
347040,-0.30751066
347100.000012,-0.313421122
347159.999988,-0.319403944
347220,-0.325185921
347280.000012,-0.330322283
347339.999988,-0.334457129
347400,-0.337693107
347460.000012,-0.340136921
347519.999988,-0.342610037
347580,-0.345794609
347640.000012,-0.349274247
347699.999988,-0.352745878
347760,-0.35466087
347820.000012,-0.353599734
347879.999988,-0.350883623
347940,-0.347952531
348000.000012,-0.347315509
348059.999988,-0.351510778
348120,-0.358941933
348180.000012,-0.367339812
348239.999988,-0.374463386
348300,-0.377835245
348360.000012,-0.378469705
348419.999988,-0.378354463
348480,-0.378308796
348540.000012,-0.379420688
348599.999988,-0.381847142
348660,-0.385108818
348720.000012,-0.390022055
348779.999988,-0.397296172
348840,-0.406213672
348900.000012,-0.41601716
348959.999988,-0.425451211
349020,-0.433150732
349080.000012,-0.43963807
349139.999988,-0.445848628
349200,-0.4523107
349260.000012,-0.459698944
349319.999988,-0.467844441
349380,-0.476203361
349440.000012,-0.484928449
349499.999988,-0.494086668
349560,-0.503293529
349620.000012,-0.512236769
349679.999988,-0.520166971
349740,-0.526367054
349800.000012,-0.53110018
349859.999988,-0.534797958
349920,-0.53814303
349980.000012,-0.541821376
350039.999988,-0.545677514
350100,-0.54947481
350160.000012,-0.552585549
350219.999988,-0.554439237
350280,-0.555609263
350340.000012,-0.556719111
350399.999988,-0.55895034
350460,-0.563422525
350520.000012,-0.569413978
350579.999988,-0.575962783
350640,-0.581681239
350700.000012,-0.585151773
350759.999988,-0.587007482
350820,-0.588235483
350880.000012,-0.589952554
350939.999988,-0.593318102
351000,-0.597730505
351060.000012,-0.602237148
351119.999988,-0.605869493
351180,-0.607648738
351240.000012,-0.607965647
351299.999988,-0.607468066
351360,-0.606947095
351420.000012,-0.607259175
351479.999988,-0.607964339
351540,-0.608480822
351600.000012,-0.60830689
351659.999988,-0.606805983
351720,-0.604797505
351780.000012,-0.603501948
351839.999988,-0.603086278
351900,-0.603953052
351960.000012,-0.606383435
352019.999988,-0.610050563
352080,-0.616524786
352140.000012,-0.627104162
352199.999988,-0.640053204
352260,-0.653592939
352320.000012,-0.664424056
352379.999988,-0.66925237
352440,-0.669701981
352500.000012,-0.668230138
352559.999988,-0.667588534
352620,-0.670745055
352680.000012,-0.676595798
352739.999988,-0.683132557
352800,-0.688787018
352860.000012,-0.691840789
352919.999988,-0.693021697
352980,-0.6936539
353040.000012,-0.694654875
353099.999988,-0.697031583
353160,-0.7003
353220.000012,-0.70359818
353279.999988,-0.706488575
353340,-0.708426012
353400.000012,-0.70970798
353459.999988,-0.710970583
353520,-0.712105946
353580.000012,-0.713134297
353639.999988,-0.714344949
353700,-0.71579314
353760.000012,-0.718440526
353819.999988,-0.723147176
353880,-0.729139863
353940.000012,-0.73554592
353999.999988,-0.740841976
354060,-0.743491837
354120.000012,-0.744220637
354179.999988,-0.744118357
354240,-0.744457863
354300.000012,-0.746584402
354359.999988,-0.749852734
354420,-0.753212971
